signal_name,timestamp_ms,value,message_id,message_name,unit,date,start_time
Sus_Pot,7056,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7157,-408022.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7157,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7258,-407998.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7258,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7359,-408292.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7359,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,7372,20.080000000000002,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,7372,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,7372,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,7372,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,7372,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,7460,-409281.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7460,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7560,-408920.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7560,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7661,-408204.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7661,362.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7762,-407609.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7762,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,7863,-407674.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7863,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,7879,20.080000000000002,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,7879,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,7879,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
